time,close,EMA,EMA,EMA,Volume
2019-04-30,188467030000000,159763039133953.84,183963506574995.94,101251775172393.23,NaN
2019-05-31,189115370000000,160914110932622.3,184993879259996.75,102126039797543.55,NaN
2019-06-30,192136020000000,162138499523499.88,186422307407997.4,103021661491100.33,NaN
2019-07-31,191941080000000,163307228169637.12,187526061926397.94,103906431824522.22,NaN
2019-08-31,193549240000000,164493189417886.66,188730697541118.34,104798400065074.23,NaN
2019-09-30,195225050000000,165698360421106.78,190029568032894.7,105698167726118.27,NaN
2019-10-31,194560060000000,166830191777141.8,190935666426315.75,106582365659191.72,NaN
2019-11-30,196142960000000,167979712099606.84,191977125141052.6,107473515851637.58,NaN
2019-12-31,198648880000000,169182424566288.94,193311476112842.06,108380733405352.62,NaN
2020-01-31,202306650000000,170481413798983.5,195110510890273.66,109315319640125.23,NaN
2020-02-29,203083040000000,171759908944121.4,196705016712218.94,110248331783009.56,NaN
2020-03-31,208092340000000,173184710161999,198982481369775.16,111221904004074.14,NaN
2020-04-30,209353380000000,174603089371332.38,201056661095820.12,112198336601048.53,NaN
2020-05-31,210018370000000,175991923905789.94,202849002876656.1,113171670266709.73,NaN
2020-06-30,213494870000000,177462627674190.34,204978176301324.88,114169911060075.81,NaN
2020-07-31,212545850000000,178838440314418.2,206491711041059.9,115148776124154.66,NaN
2020-08-31,213683690000000,180204920694244.94,207930106832847.94,116129223028391.92,NaN
2020-09-30,216408480000000,181624668118000.03,209625781466278.34,117127026580348.22,NaN
2020-10-31,214972040000000,182932408191803.94,210695033173022.7,118100608803429.33,NaN
2020-11-30,217200260000000,184276245517615.56,211996078538418.16,119086674984489.73,NaN
2020-12-31,218679590000000,185625396281630.62,213332780830734.53,120077649263251.03,NaN
2021-01-31,221304730000000,187024585839213.75,214927170664587.62,121084883897447.53,NaN
2021-02-28,223603030000000,188459034629832.8,216662342531670.1,122104964953194.33,NaN
2021-03-31,227648850000000,189995890134545.25,218859644025336.06,123155152864107.81,NaN
2021-04-30,226210710000000,191416079148876.8,220329857220268.84,124180581293320.67,NaN
2021-05-31,227553810000000,192833245064607.12,221774647776215.06,125209170633685.64,NaN
2021-06-30,231778840000000,194360523297367.62,223775486220972.06,126269565353748.47,NaN
2021-07-31,230215380000000,195766596109235.56,225063464976777.66,127303852066646.5,NaN
2021-08-31,231226770000000,197157191163775.34,226296125981422.12,128337910951555.48,NaN
2021-09-30,234282970000000,198613104059313.56,227893494785137.7,129392090643579.81,NaN
2021-10-31,233616050000000,199985768606007.16,229038005828110.16,130429144965534.25,NaN
2021-11-30,235601280000000,201382455327340.22,230350660662488.12,131475633871349.83,NaN
2021-12-31,238289960000000,202829808451758.25,231938520529990.5,132538462987057.8,NaN
2022-01-31,243102270000000,204409120669336.34,234171270423992.4,133638600370271.16,NaN
2022-02-28,244148890000000,205967542996029.03,236166794339193.94,134738205242208.75,NaN
2022-03-31,249768830000000,207685240525596.53,238887201471355.16,135882788573132.05,NaN
2022-04-30,249971090000000,209343509132435.88,241103979177084.12,137017995552503.88,NaN
2022-05-31,252702620000000,211043866421359.97,243423707341667.3,138169086343026.22,NaN
